isuid,id,day of week,time of day,size.kb,box,domain,local,digits,name,cappct,special,credit,sucker,porn,chain,username,large text,spampct,category,spam
9,130,Sun,0,3,no,com,no,0,name,0.083,0,no,no,no,no,no,no,0,list,no
9,131,Sun,2,2,no,com,no,0,name,0.363,19,no,no,no,no,no,yes,86,com,yes
9,132,Sun,7,14,yes,com,no,0,single,0.103,4,no,no,no,no,no,no,36,news,no
9,133,Sun,16,6,no,com,no,0,name,1,0,no,no,no,no,no,no,69,com,yes
9,134,Sun,12,33,yes,com,no,0,single,0.122,2,no,no,no,no,no,yes,0,list,yes
9,135,Sun,21,5,yes,org,no,0,single,0.08,2,no,no,no,no,no,yes,58,list,no
10,1,Wed,18,4,no,edu,yes,0,name,0.04166667,3,no,no,no,no,no,no,NA,list,no
10,2,Wed,20,1,yes,edu,yes,0,empty,0,0,no,no,no,no,no,no,NA,ord,no
10,3,Wed,20,3,yes,edu,yes,0,name,0.1612903,0,no,no,no,no,no,no,NA,list,no
10,4,Wed,19,4,yes,edu,yes,0,name,0.1818182,0,no,no,no,no,no,no,NA,list,no
10,5,Wed,18,3,no,edu,yes,0,name,0.1290323,0,no,no,no,no,no,no,NA,list,no
10,6,Wed,17,3,no,edu,yes,0,name,0.125,0,no,no,no,no,no,no,NA,list,no
10,7,Wed,15,5,no,edu,yes,0,empty,0.1020408,0,no,no,no,no,no,no,NA,list,no
10,8,Wed,15,5,no,edu,yes,0,name,0.2241379,5,no,no,no,no,no,no,NA,list,no
10,9,Wed,14,5,no,com,no,0,name,0.05,0,yes,no,no,no,yes,yes,25,com,yes
10,10,Wed,11,1,yes,edu,yes,0,name,0.2105263,0,no,no,no,no,no,no,NA,ord,no
10,11,Wed,11,1,yes,edu,yes,0,name,0.0909091,0,no,no,no,no,no,no,NA,ord,no
10,12,Wed,11,7,yes,edu,yes,0,name,0.07142857,0,no,no,no,no,no,no,NA,ord,no
10,13,Wed,10,1,yes,edu,yes,0,name,0,0,no,no,no,no,no,no,NA,ord,no
10,14,Wed,10,1,yes,edu,yes,0,empty,0.08333333,0,no,no,no,no,no,no,NA,ord,no
10,15,Wed,9,1,yes,edu,yes,0,name,0.1724138,0,no,no,no,no,no,no,NA,ord,no
10,16,Wed,9,1,yes,edu,yes,0,name,0.1764706,0,no,no,no,no,no,no,NA,ord,no
10,17,Wed,9,1,yes,edu,yes,0,empty,0.08333333,0,no,no,no,no,no,no,NA,ord,no
10,18,Wed,9,5,no,com,no,0,empty,0.1111111,0,yes,no,no,no,no,no,19,com,yes
10,19,Wed,8,81,yes,edu,yes,0,name,0.1764706,0,no,no,no,no,no,no,NA,ord,no
10,20,Wed,1,1,yes,edu,yes,0,name,0.0909091,0,no,no,no,no,no,no,NA,ord,no
10,21,Wed,23,60,no,com,no,0,name,0.2325581,0,no,yes,no,no,no,yes,63,com,yes
10,22,Wed,22,4,no,com,no,0,name,0.14,0,no,yes,no,no,no,yes,61,com,yes
10,23,Wed,20,15,no,com,no,0,name,1,0,yes,no,no,no,no,yes,77,com,yes
10,24,Wed,17,13,no,com,no,0,single,0.02173913,2,yes,no,no,no,no,yes,93,com,yes
10,25,Wed,10,7,no,com,no,0,name,0.9444444,0,no,yes,no,no,no,yes,92,com,yes
10,26,Wed,8,3,no,com,no,1,name,0.3913043,1,no,yes,no,no,yes,yes,83,com,yes
10,27,Wed,0,6,no,com,no,0,name,0.5416667,3,no,yes,no,no,no,yes,77,com,yes
10,28,Wed,1,14,no,com,no,0,name,0.18,0,no,yes,no,no,no,yes,69,com,yes
10,29,Wed,6,11,no,net,no,0,name,0.1219512,0,no,yes,no,no,no,yes,81,com,yes
10,30,Tue,17,4,no,com,no,0,name,0.0877193,5,yes,yes,no,no,no,yes,51,com,yes
10,31,Tue,18,2,yes,com,no,0,name,0.05,0,no,no,no,no,no,no,0,list,no
10,32,Tue,15,1,yes,edu,yes,0,name,0.03225806,0,no,no,no,no,no,no,NA,list,no
10,33,Tue,15,29,yes,edu,yes,0,name,0.1724138,2,no,no,no,no,no,no,NA,list,no
10,34,Tue,13,9,no,com,no,4,name,0.2063492,5,no,no,no,no,no,no,0,list,no
10,35,Tue,14,2,yes,edu,yes,0,name,0.2,1,no,no,no,no,no,no,NA,list,no
10,36,Tue,13,4,yes,com,no,0,name,0.1111111,0,no,no,no,no,no,no,44,ord,no
10,37,Tue,12,1,yes,edu,yes,0,empty,0.03448276,0,no,no,no,no,no,no,NA,list,no
10,38,Tue,12,14,yes,com,no,0,name,0.1568627,2,yes,no,no,no,no,yes,55,news,no
10,39,Tue,11,2,no,edu,yes,0,name,0,0,no,no,no,no,no,no,NA,list,no
10,40,Tue,11,2,no,edu,yes,0,single,0.07692308,1,no,no,no,no,no,no,NA,list,no
10,41,Tue,11,5,no,edu,yes,0,name,0.2033898,4,no,no,no,no,no,no,NA,list,no
10,42,Tue,10,8,no,info,no,6,name,0.1428571,0,no,no,no,yes,no,yes,23,news,yes
10,43,Tue,10,1,yes,edu,yes,0,name,0.0625,1,no,no,no,no,no,no,NA,list,no
10,44,Tue,10,153,yes,edu,yes,0,name,0.1372549,2,no,no,no,no,no,no,NA,list,no
10,45,Tue,10,1,yes,edu,yes,0,name,0,0,no,no,no,no,no,no,NA,list,no
10,46,Tue,9,1,yes,edu,yes,0,name,0.8571429,0,no,no,no,no,no,no,NA,list,no
10,47,Tue,7,2,yes,edu,yes,0,name,0.2727273,0,no,no,no,no,no,no,NA,list,no
10,48,Tue,6,5,no,com,no,0,single,0.1186441,10,no,yes,no,no,no,yes,49,com,yes
10,49,Tue,21,5,no,com,no,22,name,0.07692308,5,yes,no,no,no,no,yes,88,com,yes
10,50,Tue,18,23,no,com,no,3,single,0.01408451,3,no,yes,no,no,no,yes,64,com,yes
10,51,Tue,19,5,no,com,no,1,name,0.16,1,no,yes,no,no,no,yes,74,com,yes
10,52,Tue,17,29,no,com,no,0,single,0.05660377,3,no,yes,no,no,no,yes,75,com,yes
10,53,Tue,12,4,no,com,no,22,single,0.1842105,4,no,yes,no,no,no,yes,88,com,yes
10,54,Tue,22,6,no,net,no,0,name,0.1333333,4,no,yes,no,no,no,yes,64,com,yes
10,55,Tue,12,8,no,com,no,0,name,0.1190476,1,no,yes,no,no,no,yes,87,com,yes
10,56,Tue,8,17,no,com,no,8,name,0.1509434,0,no,yes,no,no,no,yes,83,news,yes
10,57,Tue,2,4,no,net,no,0,name,0.0952381,0,no,yes,no,no,no,no,75,com,yes
10,58,Tue,0,55,no,com,no,0,name,0.2298851,0,no,yes,no,no,no,yes,63,com,yes
10,59,Mon,14,3,no,com,no,22,name,0.03125,0,yes,no,no,no,no,yes,87,com,yes
10,60,Mon,23,12,no,com,no,0,name,0.1764706,3,no,yes,no,no,yes,yes,8,com,yes
10,61,Mon,14,8,no,com,no,0,name,0.1176471,3,yes,no,no,no,no,yes,73,com,yes
10,62,Mon,20,10,no,com,no,1,name,0.7777778,0,yes,no,no,no,no,yes,74,com,yes
10,63,Mon,13,29,no,com,no,0,empty,0.1388889,2,no,yes,no,no,no,yes,75,com,yes
10,64,Mon,9,6,no,com,no,0,name,0.2121212,0,no,yes,no,no,no,yes,96,com,yes
10,65,Mon,14,36,no,com,no,0,single,0.1489362,0,no,yes,no,no,no,yes,62,com,yes
10,66,Mon,6,17,no,com,no,6,name,0.0625,1,no,yes,no,no,yes,yes,83,com,yes
10,67,Mon,15,21,yes,cn,no,0,single,0,0,no,no,no,no,no,no,78,list,no
10,68,Mon,4,4,no,cn,no,4,name,0,1,no,no,no,no,no,no,6,list,no
10,69,Mon,23,37,yes,edu,yes,0,name,0.0909091,0,no,no,no,no,no,no,NA,ord,no
10,70,Mon,19,3,no,com,no,4,name,0,1,no,no,no,no,no,no,13,list,no
10,71,Mon,21,32,yes,edu,yes,0,empty,0.3103448,0,no,no,no,no,no,no,NA,list,no
10,72,Mon,21,6,no,com,no,0,single,0.1875,2,no,yes,no,no,no,yes,51,com,yes
10,73,Mon,16,18,no,com,no,0,single,0.1875,0,no,yes,no,no,no,yes,39,com,yes
10,74,Mon,16,18,no,com,no,0,single,0.1875,0,no,yes,no,no,no,yes,39,com,yes
10,75,Mon,17,1,yes,edu,yes,0,name,0.3,0,no,no,no,no,no,no,NA,list,no
10,76,Mon,16,4,no,com,no,0,name,0.1153846,0,no,no,no,no,no,no,0,list,no
10,77,Mon,14,2,yes,edu,yes,0,name,0.1470588,0,no,no,no,no,no,no,NA,list,no
10,78,Mon,13,1,yes,edu,yes,0,name,0.08333333,1,no,no,no,no,no,no,NA,list,no
10,79,Mon,12,2,yes,edu,yes,0,name,0.07407407,0,no,no,no,no,no,no,NA,list,no
10,80,Mon,12,2,yes,edu,yes,1,empty,0.03333333,3,no,no,no,no,no,no,NA,list,no
10,81,Mon,11,55,yes,edu,yes,0,name,0.07142857,2,no,no,no,no,no,no,NA,list,no
10,82,Mon,8,2,yes,edu,yes,0,name,0.08695652,0,no,no,no,no,no,no,NA,list,no
10,83,Mon,8,1,yes,edu,yes,0,name,0.0625,1,no,no,no,no,no,no,NA,list,no
10,84,Mon,7,1,yes,edu,yes,0,name,0.25,1,no,no,no,no,no,no,NA,list,no
10,85,Mon,7,2,yes,edu,yes,0,name,0,0,no,no,no,no,no,no,NA,list,no
10,86,Mon,5,1,yes,edu,yes,0,name,0.2068966,1,no,no,no,no,no,no,NA,list,no
10,87,Sun,23,2,yes,edu,yes,0,name,0.03333333,1,no,no,no,no,no,no,NA,list,no
10,88,Sun,22,2,yes,edu,yes,0,empty,0,0,no,no,no,no,no,no,NA,list,no
10,89,Sun,19,2,no,edu,yes,0,name,0,0,no,no,no,no,no,no,NA,list,no
10,90,Sun,17,4,no,com,no,0,name,0.01785714,7,no,no,no,no,no,no,7,list,no
10,91,Sun,16,1,yes,edu,yes,0,name,0.0909091,0,no,no,no,no,no,no,NA,list,no
10,92,Sun,13,1,yes,edu,yes,0,name,0.1428571,1,no,no,no,no,no,no,NA,list,no
10,93,Sun,8,1,yes,edu,yes,0,name,0.0909091,0,no,no,no,no,no,no,NA,list,no
10,94,Sun,12,6,no,com,no,0,name,0.1666667,2,no,yes,no,no,no,no,64,com,yes
10,95,Sun,21,2,no,com,no,0,name,0.05882353,1,no,no,no,no,no,no,0,ord,no
10,96,Sun,12,7,no,com,no,0,name,0.08,2,no,yes,no,no,no,yes,43,com,yes
10,97,Sun,20,6,no,com,no,0,name,0.1052632,3,no,yes,no,no,no,yes,51,com,yes
10,98,Sun,20,6,no,com,no,0,single,0.08,3,no,yes,no,no,no,yes,85,com,yes
10,99,Sun,21,3,no,com,no,0,empty,0.06666667,2,no,yes,no,no,no,no,64,com,yes
10,100,Sun,20,17,no,com,no,8,name,0.0625,1,no,yes,no,no,yes,yes,83,news,yes
10,101,Sun,15,12,no,com,no,0,name,0.08695652,0,no,yes,no,no,no,yes,73,com,yes
10,102,Sun,22,37,no,com,no,8,single,0.02083333,3,no,yes,no,no,yes,yes,78,com,yes
10,103,Sun,13,8,no,net,no,0,name,0.3018868,4,no,yes,no,no,no,yes,87,com,yes
10,104,Sun,11,17,no,com,no,8,name,0.0625,1,no,no,no,no,yes,yes,83,news,yes
10,105,Sun,9,5,no,com,no,0,name,0.1034483,0,no,yes,no,no,no,yes,78,com,yes
10,106,Sat,16,7,no,com,no,22,name,0.3846154,2,no,yes,no,no,no,yes,96,com,yes
10,107,Sat,23,12,no,com,no,0,single,0.1578947,0,no,yes,no,no,no,yes,71,com,yes
10,108,Sat,20,5,no,com,no,0,single,0.06521739,4,yes,no,no,no,yes,yes,79,com,yes
10,109,Sat,22,54,no,com,no,0,name,0.2375,8,no,yes,no,no,no,yes,63,com,yes
10,110,Sat,12,12,no,com,no,0,name,0.4642857,4,no,yes,no,no,no,yes,78,com,yes
10,111,Sat,13,6,no,net,no,0,name,0.137931,0,yes,no,no,no,no,yes,86,com,yes
10,112,Sat,3,6,no,com,no,1,name,0.255814,2,no,yes,no,no,yes,yes,65,com,yes
10,113,Sat,13,1,yes,edu,yes,0,single,0.2,2,no,no,no,no,no,no,NA,ord,no
10,114,Sat,11,3,yes,edu,yes,0,name,0.08333333,1,no,no,no,no,no,no,NA,list,no
10,115,Sat,11,3,yes,edu,yes,0,empty,0.08333333,1,no,no,no,no,no,no,NA,list,no
10,116,Fri,14,2,no,com,no,22,name,0.1,4,no,yes,no,no,no,yes,91,com,yes
10,117,Fri,22,7,no,net,no,0,name,0.1276596,4,no,yes,no,no,no,yes,95,com,yes
10,118,Fri,18,24,no,com,no,0,single,0.04545455,3,yes,no,no,no,no,yes,79,com,yes
10,119,Fri,16,4,no,com,no,0,single,0.2941176,0,no,yes,no,no,no,yes,65,com,yes
10,120,Fri,11,5,no,com,no,0,name,0.0862069,2,no,yes,no,no,no,yes,79,com,yes
10,121,Fri,2,17,no,com,no,0,empty,0.1363636,2,no,yes,no,no,no,yes,72,com,yes
10,122,Fri,3,8,no,com,no,0,name,0.07692308,0,no,yes,no,no,no,yes,63,com,yes
10,123,Fri,1,4,no,net,no,0,name,0.08333333,1,no,yes,no,no,no,no,75,com,yes
10,124,Fri,19,5,yes,edu,yes,0,empty,0.1578947,2,no,no,no,no,yes,no,NA,ord,no
10,125,Fri,18,2,yes,com,yes,0,name,0.0952381,1,no,no,no,no,no,no,NA,list,no
10,126,Fri,17,52,yes,edu,yes,0,name,0.06818182,1,no,no,no,no,no,no,NA,list,no
10,127,Fri,15,2,yes,edu,yes,0,name,0,2,no,no,no,no,no,no,NA,list,no
10,128,Fri,14,1,yes,edu,yes,0,empty,0.08333333,1,no,no,no,no,no,no,NA,ord,no
10,129,Fri,14,606,yes,edu,yes,0,name,0.1538462,1,no,no,no,no,no,no,NA,ord,no
10,130,Fri,13,1,yes,edu,yes,0,empty,0,0,no,no,no,no,no,no,NA,list,no
10,131,Fri,12,605,yes,edu,yes,0,name,0.1428571,0,no,no,no,no,no,no,NA,list,no
10,132,Fri,16,3,yes,it,no,0,empty,0.1176471,1,no,no,no,no,yes,no,9,ord,no
10,133,Fri,5,1,yes,edu,yes,0,single,0.2,2,no,no,no,no,yes,no,NA,ord,no
10,134,Thu,20,12,no,com,no,2,single,0.1176471,3,no,yes,no,no,no,yes,82,com,yes
10,135,Thu,22,2,no,net,no,3,name,0.0625,0,yes,no,no,no,no,yes,84,com,yes
10,136,Thu,23,6,no,net,no,0,single,0.1612903,2,yes,no,no,no,no,yes,9,com,yes
10,137,Thu,22,4,no,com,no,1,name,0.04,0,no,yes,no,no,no,yes,67,com,yes
10,138,Thu,20,53,no,com,no,0,name,0.3333333,7,no,yes,no,no,no,yes,6,news,yes
10,139,Thu,17,7,no,com,no,0,name,0.03333333,0,no,yes,no,no,no,yes,71,com,yes
10,140,Thu,12,21,no,com,no,0,name,0.1578947,0,no,yes,no,no,no,yes,75,com,yes
10,141,Thu,0,3,no,com,no,22,name,0.125,1,no,yes,no,no,no,yes,87,com,yes
10,142,Thu,12,10,no,com,no,0,single,0.04166667,1,no,yes,no,no,no,yes,96,com,yes
10,143,Thu,12,4,no,com,no,0,single,0.4166667,3,no,yes,no,no,no,no,61,com,yes
10,144,Thu,12,30,no,com,no,0,empty,0.2051282,2,no,yes,no,no,no,yes,78,com,yes
10,145,Thu,0,16,no,com,no,0,name,0.1702128,2,no,yes,no,no,no,yes,95,com,yes
10,146,Thu,15,1,no,edu,yes,0,name,0.1346154,0,no,no,no,no,no,no,NA,list,no
10,147,Thu,13,1,yes,edu,yes,0,single,0.1666667,1,no,no,no,no,yes,no,NA,ord,no
10,148,Thu,17,1,yes,it,no,0,empty,0,0,no,no,no,no,no,no,9,ord,no
10,149,Thu,16,1,yes,it,no,0,empty,0,0,no,no,no,no,no,no,9,ord,no
10,150,Thu,6,4,yes,edu,yes,0,name,0.05128205,3,no,no,no,no,no,no,NA,list,no
10,151,Thu,2,4,no,com,no,0,single,0.05555556,1,no,yes,no,no,no,yes,51,com,yes
11,1,Wed,17,3,no,com,no,0,empty,0.0769230769230769,1,no,no,no,no,no,no,50,com,no
11,2,Thu,2,3,yes,edu,yes,0,name,0.117647058823529,0,no,no,no,no,no,no,13,list,no
11,3,Thu,18,4,yes,com,no,0,empty,0.208333333333333,1,no,no,no,no,no,no,0,ord,no
11,4,Thu,12,3,no,edu,yes,0,name,0.142857142857143,2,no,no,no,no,no,no,13,list,no
11,5,Thu,13,3,no,edu,yes,0,name,0,2,no,no,no,yes,no,no,13,list,no
11,6,Thu,13,2,yes,edu,no,0,single,0,0,no,no,no,no,no,no,0,ord,no
11,7,Thu,13,4,no,edu,yes,0,name,0.0476190476190476,4,no,no,no,yes,no,no,0,list,no
11,8,Thu,16,4,no,gov,no,0,name,0.0833333333333333,1,no,no,no,no,no,no,0,list,no
11,9,Thu,16,4,no,edu,yes,0,name,0.1,4,no,no,no,yes,no,no,0,list,no
11,10,Thu,23,3,yes,edu,yes,0,empty,0,3,no,no,no,yes,no,no,21,list,no
11,11,Thu,23,4,no,edu,yes,0,name,0.0526315789473684,4,no,no,no,yes,no,no,0,list,no
11,12,Wed,18,5,no,edu,yes,0,name,0.0263157894736842,4,no,no,no,yes,no,no,0,list,no
11,13,Thu,7,5,yes,edu,no,0,name,0.25,0,no,no,no,no,no,no,11,list,no
11,14,Thu,9,10,yes,edu,yes,0,empty,0.24390243902439,2,no,no,no,no,no,no,21,ord,no
11,15,Thu,8,3,yes,edu,no,0,name,0,0,no,no,no,no,no,no,11,list,no
11,16,Thu,9,5,yes,edu,yes,0,name,0.121951219512195,0,no,no,no,no,no,no,NA,list,no
11,17,Thu,10,7,no,edu,yes,0,name,0.08,2,no,no,no,no,no,no,13,list,no
11,18,Fri,8,5,yes,edu,yes,0,empty,0.210526315789474,2,no,no,no,no,no,no,9,ord,no
11,19,Fri,8,2,yes,edu,yes,0,empty,0.233333333333333,1,no,no,no,no,no,no,NA,list,no
11,20,Fri,9,2,yes,edu,yes,0,name,0.0666666666666667,2,no,no,no,no,no,no,NA,ord,no
11,21,Fri,10,3,no,edu,yes,0,name,0.0967741935483871,2,no,no,no,no,no,no,13,list,no
11,22,Fri,13,4,yes,edu,yes,0,name,0,0,no,no,no,no,no,no,NA,ord,no
11,23,Fri,13,2,yes,edu,yes,0,name,0.208333333333333,2,no,no,no,no,no,no,NA,ord,no
11,24,Fri,17,4,no,edu,yes,0,name,0.0810810810810811,3,no,no,no,yes,no,no,0,list,no
11,25,Fri,18,2,yes,edu,yes,0,name,0.0769230769230769,0,no,no,no,no,no,no,NA,list,no
11,26,Sat,8,2,yes,edu,yes,0,name,0.0434782608695652,5,no,no,no,no,no,no,NA,ord,no
11,27,Sat,14,3,no,edu,yes,0,name,0.192307692307692,0,no,no,no,no,no,no,NA,list,no
11,28,Sun,3,3,no,net,no,4,empty,0.121951219512195,0,no,no,no,no,no,no,21,list,yes
11,29,Sat,21,3,yes,edu,yes,0,empty,0.106060606060606,5,no,no,no,yes,no,no,21,list,no
11,30,Sat,21,3,no,edu,yes,0,name,0.117647058823529,5,no,no,no,yes,no,no,0,list,no
11,31,Sun,11,10,no,com,no,0,name,0.258064516129032,0,no,no,no,no,yes,no,45,list,no
11,32,Sun,17,4,no,edu,yes,0,name,0.1,4,no,no,no,yes,no,no,0,list,no
11,33,Sun,21,4,no,com,no,0,empty,0.0769230769230769,1,no,no,no,no,no,no,64,list,yes
11,34,Sun,18,8,no,ro,no,0,name,0.1875,0,no,no,no,no,no,no,83,list,yes
11,35,Mon,8,4,yes,edu,yes,0,name,0.240740740740741,1,no,no,no,no,no,no,NA,list,no
11,36,Mon,8,4,no,edu,yes,0,name,0.230769230769231,1,no,no,no,no,no,no,NA,list,no
11,37,Mon,8,5,no,edu,yes,0,name,0.0909090909090909,0,no,no,no,no,no,no,13,list,no
11,38,Mon,8,2,no,com,no,0,single,0.0588235294117647,0,no,no,no,no,no,no,42,ord,no
11,39,Mon,9,3,yes,edu,yes,0,name,0.133333333333333,2,no,no,no,no,no,no,NA,ord,no
11,40,Mon,10,3,yes,edu,yes,0,name,0,0,no,no,no,no,no,no,NA,ord,no
11,41,Mon,10,3,no,edu,yes,0,name,0.0740740740740741,3,no,no,no,no,no,no,13,list,no
11,42,Mon,11,3,no,gov,no,0,name,0.0909090909090909,1,no,no,no,no,no,no,0,list,no
11,43,Mon,14,2,no,edu,yes,0,name,0.15,0,no,no,no,no,no,no,NA,list,no
11,44,Mon,15,3,no,edu,yes,0,name,0,3,no,no,no,no,no,no,13,list,no
11,45,Mon,15,3,yes,edu,yes,0,name,0.121951219512195,1,no,no,no,no,no,no,NA,list,no
11,46,Mon,17,2,yes,edu,yes,0,name,0.15,2,no,no,no,no,no,no,NA,ord,no
11,47,Mon,18,4,yes,edu,yes,0,name,0,0,no,no,no,no,no,no,NA,ord,no
11,48,Tue,18,8,no,edu,yes,0,name,0.125,2,no,no,no,no,no,no,NA,list,no
11,49,Mon,19,2,no,com,no,0,name,0.952380952380952,21,no,no,no,no,no,yes,76,list,yes
11,50,Tue,7,2,yes,edu,yes,0,single,0.241379310344828,1,no,no,no,no,no,no,NA,list,no
11,51,Tue,8,2,yes,edu,yes,0,name,0,0,no,no,no,no,no,no,NA,ord,no
11,52,Tue,9,3,no,edu,yes,0,name,0.233333333333333,2,no,no,no,no,no,no,13,list,no
11,53,Tue,11,5,no,edu,yes,0,name,0.117647058823529,1,no,no,no,no,no,no,NA,list,no
11,54,Tue,11,3,no,edu,yes,0,name,0.054054054054054,3,no,no,no,no,no,no,20,list,no
11,55,Tue,12,4,no,edu,yes,0,name,0.125,2,no,no,no,no,no,no,13,list,no
11,56,Tue,5,4,no,it,no,0,name,0.195121951219512,1,no,no,no,no,no,no,95,list,yes
11,57,Tue,16,24,no,com,no,0,single,0.0909090909090909,11,no,no,no,no,no,no,78,list,yes
11,58,Tue,17,2,yes,edu,yes,0,name,0.111111111111111,2,no,no,no,no,no,no,NA,ord,no
11,59,Tue,20,2,yes,edu,yes,0,name,0.111111111111111,0,no,no,no,no,no,no,NA,list,no
11,60,Wed,0,8,no,net,no,0,name,0.157894736842105,1,no,no,no,no,no,no,64,list,yes
11,61,Wed,9,3,yes,edu,no,0,name,0.25,0,no,no,no,no,no,no,11,list,no
11,62,Wed,9,4,yes,edu,no,0,name,0,0,no,no,no,no,no,no,11,list,no
11,63,Wed,9,2,yes,edu,yes,0,name,0,0,no,no,no,no,no,yes,NA,ord,no
11,64,Wed,9,2,yes,edu,yes,0,name,0,0,no,no,no,no,no,no,NA,ord,no
11,65,Wed,9,4,yes,edu,no,0,name,0,0,no,no,no,no,no,no,11,list,no
11,66,Wed,9,2,yes,edu,yes,0,name,0.214285714285714,0,no,no,no,no,no,no,NA,ord,no
11,67,Wed,12,3,no,edu,yes,0,name,0.24390243902439,4,no,no,no,no,no,no,NA,list,no
11,68,Wed,14,3,no,edu,yes,0,name,0.0434782608695652,2,no,no,no,no,no,no,13,list,no
11,69,Wed,14,3,no,edu,yes,0,name,0.147540983606557,6,no,no,no,yes,no,no,20,list,no
11,70,Wed,14,4,no,edu,yes,0,name,0.15625,6,no,no,no,yes,no,no,0,list,no
11,71,Wed,20,3,no,com,no,5,name,0.0217391304347826,4,no,no,no,no,no,no,92,list,yes
11,72,Wed,18,1,no,com,no,0,empty,0.104166666666667,3,no,no,no,no,no,no,NA,list,no
11,73,Wed,16,5,no,com,no,6,single,0.285714285714286,1,no,no,no,no,no,no,NA,ord,yes
11,74,Wed,18,11,no,com,no,0,name,0.158730158730159,5,no,no,no,no,no,no,NA,list,no
11,75,Wed,17,4,yes,org,no,0,empty,0.230769230769231,2,no,no,no,no,no,no,NA,list,no
11,76,Wed,19,3,no,com,no,0,name,0.15,3,no,no,no,no,yes,no,NA,list,yes
11,77,Wed,20,7,no,com,no,0,name,0.119047619047619,4,no,yes,no,no,no,yes,NA,list,no
11,78,Wed,22,20,yes,edu,no,0,name,0.178571428571429,6,no,no,no,no,no,no,NA,list,no
11,79,Wed,23,3,yes,edu,no,0,name,0.25,5,no,no,no,no,no,no,NA,list,no
11,80,Wed,21,2,yes,com,no,0,name,0,0,no,no,no,no,no,yes,NA,ord,no
11,81,Thu,8,44,yes,uk,no,0,name,0.16,1,no,no,no,no,no,no,NA,list,no
11,82,Thu,12,49,yes,com,no,0,empty,0.105263157894737,2,no,no,no,no,no,no,NA,list,no
11,83,Thu,14,4,yes,edu,no,0,name,0.104166666666667,13,no,no,no,no,no,no,NA,list,no
11,84,Thu,16,5,yes,com,no,0,empty,0,0,no,no,no,no,no,no,NA,ord,no
11,85,Thu,15,4,no,com,no,7,single,0.0769230769230769,0,no,no,no,no,no,no,NA,list,yes
11,86,Thu,23,2,yes,com,no,0,empty,0.203125,5,no,no,no,no,no,no,NA,list,no
11,87,Thu,19,18,yes,edu,no,0,name,0.192982456140351,6,no,no,no,no,no,no,NA,list,no
11,88,Thu,18,8,no,com,no,0,name,0.128205128205128,2,no,yes,no,no,no,yes,NA,list,no
11,89,Thu,20,6,no,com,no,0,name,0.0967741935483871,3,no,no,no,no,yes,yes,NA,list,yes
11,90,Thu,20,3,no,com,no,0,name,0.142857142857143,4,no,no,no,no,no,no,NA,list,no
11,91,Thu,22,35,no,com,no,0,empty,0.25,1,no,no,no,no,no,no,NA,list,no
11,92,Thu,23,4,yes,edu,no,0,name,0.242424242424242,5,no,no,no,no,no,no,NA,list,no
11,93,Thu,22,4,yes,com,no,0,name,0.125,3,no,no,no,no,no,no,NA,list,no
11,94,Thu,23,3,yes,edu,no,0,name,0.047244094488189,22,no,no,no,no,no,no,NA,list,no
11,95,Fri,5,6,yes,com,no,0,name,0.0869565217391304,1,no,no,no,no,no,no,NA,list,no
11,96,Fri,8,44,yes,uk,no,0,name,0.16,1,no,no,no,no,no,no,NA,list,no
11,97,Fri,9,2,yes,com,no,0,empty,0.142857142857143,1,no,no,no,no,no,no,NA,ord,no
11,98,Fri,11,7,yes,com,no,0,empty,0.620689655172414,4,no,no,no,no,no,no,NA,list,no
11,99,Fri,11,7,yes,com,no,0,empty,0.620689655172414,4,no,no,no,no,no,no,NA,list,no
11,100,Fri,12,10,yes,com,no,0,empty,0.111111111111111,2,no,no,no,no,no,yes,NA,ord,no
11,101,Fri,12,7,yes,com,no,0,empty,0.620689655172414,4,no,no,no,no,no,no,NA,list,no
11,102,Fri,13,3,yes,com,no,0,empty,0.133333333333333,5,no,no,no,no,no,no,NA,list,no
11,103,Fri,13,20,yes,edu,no,0,name,0.175438596491228,6,no,no,no,no,no,no,NA,list,no
11,104,Fri,13,55,yes,com,no,0,empty,0.111111111111111,2,no,no,no,no,no,no,NA,list,no
11,105,Fri,14,4,no,com,no,0,single,0.131578947368421,5,no,no,no,no,no,no,NA,list,no
11,106,Fri,19,11,no,uk,no,0,name,0.32,5,no,no,no,no,no,no,NA,list,no
11,107,Fri,18,5,no,com,no,6,single,0.0588235294117647,0,no,no,no,no,no,yes,NA,list,yes
11,108,Fri,21,19,yes,edu,no,0,name,0.195652173913043,6,no,no,no,no,no,no,NA,list,no
11,109,Fri,23,4,yes,edu,no,0,name,0.242424242424242,5,no,no,no,no,no,no,NA,list,no
11,110,Fri,23,3,no,com,no,0,name,0.15,3,no,no,no,no,yes,no,NA,list,yes
11,111,Fri,21,32,yes,com,no,0,name,0,4,no,no,no,no,no,yes,NA,ord,no
11,112,Fri,1,50,yes,com,no,0,empty,0.105263157894737,2,no,no,no,no,no,no,NA,list,no
11,113,Sat,4,6,yes,org,no,0,empty,0.375,0,no,no,no,no,no,no,NA,list,no
11,114,Sat,4,44,no,info,no,3,single,0,3,no,no,no,no,no,yes,NA,list,yes
11,115,Sat,8,5,yes,uk,no,0,name,0.16,1,no,no,no,no,no,no,NA,list,no
